ID	ZT00	ZT03	ZT06	ZT09	ZT12	ZT15	ZT18	ZT21
FBgn0026238	33.903	37.57	14.279	27.009	31.637	24.599	37.171	32.027
FBgn0026239	6.881	7.142	9.693	8.425	7.05	3.074	7.93	6.837
FBgn0026250	273.052	260.528	320.285	239.323	259.658	113.375	226.825	238.44
FBgn0026252	29.779	31.733	43.804	30.322	41.136	16.576	33.222	32.826
FBgn0026257	4.491	6.179	7.673	5.122	4.518	1.573	5.065	3.842
FBgn0026257	2.852	4.405	7.143	2.739	3.117	1.883	3.428	2.942
FBgn0026259	28.731	28.538	41.575	29.902	29.263	16.978	29.272	29.499
FBgn0026259	28.466	28.492	41.537	29.649	29.133	16.532	29.254	29.792
FBgn0026259	29.077	29.087	42.344	30.217	29.866	18.075	29.618	30.089
FBgn0026261	19.791	17.012	23.343	20.417	19.195	44.031	20.604	19.352
FBgn0026263	5.13	5.941	6.351	9.258	7.576	6.496	6.093	5.366
FBgn0026268	68.652	98.076	12.185	143.34	148.668	200.819	179.43	152.061
FBgn0026313	13.983	16.091	10.501	18.797	16.099	1.768	18.859	17.622
FBgn0026313	13.793	15.734	9.895	17.582	15.66	2.623	17.859	17.15
FBgn0026314	72.74	101.401	24.341	51.179	77.401	30.282	16.732	31.806
FBgn0026315	7.889	9.294	14.863	8.734	5.633	8.313	6.548	7.487
FBgn0026317	14.624	15.361	13.974	16.234	13.38	2.331	14.654	14.373
FBgn0026324	34.793	35.832	36.676	45.281	34.226	119.769	31.336	34.635
FBgn0026326	13.728	14.217	7.553	14.154	13.281	10.576	13.724	12.623
FBgn0026361	2.313	1.888	0.934	1.674	1.398	1.097	1.407	1.946
FBgn0026369	26.462	27.922	19.853	27.692	26.265	10.82	27.371	26.004
FBgn0026374	9.993	10.82	8.217	12.292	9.06	6.325	10.481	9.388
FBgn0026375	21.568	22.953	7.182	26.097	22.429	14.464	30.076	25.487
FBgn0026375	22.513	23.956	7.521	27.231	23.421	15.24	31.343	26.558
FBgn0026375	21.617	23.83	8.349	29.569	23.794	8.056	33.693	27.69
FBgn0026376	11.946	13.891	5.227	15.024	12.559	5.344	18.08	15.04
FBgn0026376	11.331	13.415	4.959	14.687	12.024	5.092	17.143	14.402
FBgn0026376	10.886	12.803	4.841	14.269	11.683	4.498	15.661	13.765
FBgn0026379	8.928	9.522	5.016	6.886	9.301	9.472	9.338	8.973
FBgn0026379	9.026	9.834	4.956	6.706	9.865	7.686	9.973	9.495
FBgn0026379	9.467	10.18	5.221	7.252	10.187	8.549	10.193	9.993
FBgn0026384	0.091	0	0.075	0	0.065	0	0.148	0
FBgn0026388	0	0.497	0.072	0	0.556	0.4	0.708	0.279
FBgn0026389	0	0.141	0.056	0	0.145	0.313	0.332	0.146
FBgn0026392	0	0	0	0	0.065	0	0	0.049
FBgn0026394	0	0	0	0	0	0	0	0.047
FBgn0026398	0	0.152	0.121	0.343	0.104	0	0.953	0.431
FBgn0026400	24.362	24.479	39.119	31.223	25.509	58.408	25.504	22.243
FBgn0026401	16.001	20.119	8.562	13.428	17.786	13.344	21.549	16.971
FBgn0026401	15.079	19.118	8.143	12.913	16.965	12.829	20.67	16.243
FBgn0026402	12.751	12.106	10.573	10.843	12.615	22.015	10.304	11.525
FBgn0026409	580.72	528.364	391.148	498.499	499.439	390.658	427.184	551.444
FBgn0026411	7.747	7.337	4.214	8.293	7.287	2.274	9.019	8.464
FBgn0026415	609.533	673.033	607.373	590.612	624.482	1140.034	604.368	692.218
FBgn0026415	599.616	661.841	597.174	580.739	613.903	1120.987	594.325	680.744
FBgn0026418	58.391	60.961	70.376	97.434	91.776	55.363	59.708	59.434
FBgn0026418	52.319	54.502	62.781	86.661	82.052	49.886	53.364	53.115
FBgn0026418	58.733	61.353	70.759	97.96	92.346	55.598	60.098	59.813
FBgn0026427	7.497	8.561	6.344	9.91	9.216	4.109	8.788	7.752
FBgn0026427	4.172	4.744	3.451	5.608	5.114	2.148	5.412	4.607
FBgn0026428	124.109	129.271	133.054	159.094	144.582	92.755	146.909	133.84
FBgn0026428	105.351	110.098	112.282	136.075	123.222	81.765	124.356	113.467
FBgn0026430	9.025	8.858	7.26	13.627	10.124	5.604	10.578	9.001
FBgn0026430	8.941	8.903	7.196	13.611	10.116	5.47	10.728	8.945
FBgn0026430	9.289	8.896	7.443	13.751	10.359	5.629	10.728	9.186
FBgn0026431	9.82	9.063	6.899	6.828	8.566	16.323	7.28	7.44
FBgn0026438	124.073	130.333	3.864	157.333	152.146	69.149	128.118	121.845
FBgn0026438	128.594	134.959	4.011	162.686	157.624	71.782	132.663	126.192
FBgn0026479	39.921	39.317	57.405	43.996	42.594	13.761	39.709	42.547
FBgn0026533	49.453	55.18	40.072	54.628	51.174	15.97	55.139	50.079
FBgn0026533	49.645	55.439	40.227	54.884	51.328	16.045	55.398	50.292
FBgn0026533	55.158	59.852	44.796	63.994	55.648	2.744	60.524	56.162
FBgn0026533	35.558	40.3	26.876	39.454	37.121	19.744	39.395	35.497
FBgn0026562	337.909	317.38	215.28	353.652	377.641	665.253	305.226	345.617
FBgn0026562	351.738	331.525	222.774	363.562	393.516	664.938	318.085	358.73
FBgn0026565	11.367	12.791	99.789	20.391	23.081	32.512	16.271	18.874
FBgn0026566	49.731	50.187	65.63	57.336	50.012	71.553	44.898	45.99
FBgn0026573	5.566	6.135	3.309	10.219	5.757	2.008	7.928	6.307
FBgn0026575	5.402	6.843	3.491	10.365	8.016	0.767	10.022	7.798
FBgn0026577	11.329	11.812	7.103	12.665	12.752	2.326	13.814	13.06
FBgn0026582	10.555	10.172	9.774	4.713	7.537	3.918	6.491	6.919
FBgn0026592	121.516	129.834	14.371	100.415	110.918	73.539	116.428	128.054
FBgn0026593	15.743	13.756	24.157	60.736	35.446	51.861	27.284	28.61
FBgn0026593	17.597	15.375	26.889	67.886	39.619	57.967	30.441	31.906
FBgn0026597	13.668	14.036	9.195	17.426	14.482	3.872	16.355	14.879
FBgn0026597	15.261	14.75	9.621	18.422	15.427	4.492	17.369	15.584
FBgn0026597	14.136	14.401	9.738	18.646	15.218	1.452	17.038	15.672
FBgn0026597	13.967	14.341	9.284	17.952	14.757	3.989	16.756	15.193
FBgn0026597	13.932	14.362	9.302	17.809	14.734	4.005	16.767	15.205
FBgn0026598	1.546	1.66	3.387	1.785	1.667	3.102	2.005	1.412
FBgn0026602	30.907	25.405	14.427	19.86	24.078	17.994	23.746	25.726
FBgn0026616	0	0	0	0	0	0	0	0
FBgn0026619	27.476	28.957	50.941	34.286	38.331	27.503	27.833	36.634
FBgn0026620	24.634	27.038	18.282	19.93	23.034	9.687	26.167	23.594
FBgn0026620	27.93	30.266	19.937	22.546	26.616	9.578	28.936	26.349
FBgn0026620	61.029	66.476	38.564	51.171	59.645	25.136	61.323	55.934
FBgn0026620	28.253	30.399	20.236	22.906	26.762	10.515	29.074	26.718
FBgn0026630	53.975	58.342	26.507	25.723	45.156	18.846	23.723	30.397
FBgn0026634	15.759	16.842	17.157	13.863	17.026	19.479	14.852	14.334
FBgn0026666	54.066	49.29	62.454	46.253	54.256	97.022	52.373	50.864
FBgn0026713	16.905	15.902	17.737	18.22	17.601	5.679	14.832	16.731
FBgn0026713	17.722	17.969	18.401	20.032	18.392	10.332	15.105	17.515
FBgn0026755	18.489	18.398	22.33	15.385	19.866	26.931	26.453	35.135
FBgn0026760	0.759	1.022	4.174	0.564	1.255	0.369	0.98	0.924
FBgn0026761	33.24	32.47	62.562	37.359	33.632	22.187	34.784	36.475
FBgn0026761	31.055	30.324	58.239	34.715	31.401	20.617	32.596	34.006
FBgn0026777	51.89	53.833	66.038	36.656	49.816	66.557	48.759	45.86
FBgn0026778	3.485	3.019	1.503	1.968	2.936	1.289	2.851	2.549
FBgn0026869	7.321	9.217	5.96	9.887	8.8	1.696	12.209	10.422
FBgn0026872	46.206	47.14	39.284	61.854	53.718	130.559	45.886	53.197
FBgn0026873	14.144	13.637	14.71	16.92	12.667	33.799	13.824	14.826
FBgn0026873	14.163	13.754	14.91	17.385	12.927	34.158	13.801	15.167
FBgn0026878	9.235	9.518	6.892	4.345	10.963	15.475	7.837	7.884
FBgn0026878	12.107	13.101	10.038	6.702	14.747	16.46	10.922	10.34
FBgn0026879	133.196	113.397	185.344	151.892	146.825	558.019	128.032	121.814
FBgn0027053	21.119	20.462	29.424	23.213	22.558	18.404	20.389	18.525
FBgn0027054	31.285	29.822	36.223	23.87	23.546	28.662	22.247	24.706
FBgn0027066	54.036	59.639	58.224	48.503	57.658	47.907	51.362	50.847
FBgn0027066	50.242	54.605	56.616	46.082	52.666	47.574	46.708	46.807
FBgn0027066	54.005	59.601	58.222	48.686	57.605	47.83	51.325	50.824
FBgn0027066	55.351	61.719	52.166	53.377	59.597	46.866	53.254	52.666
FBgn0027070	21.302	18.036	13.652	19.688	23.281	24.366	22.358	25.19
FBgn0027070	22.151	18.669	14.285	20.468	24.317	25.664	23.268	26.225
FBgn0027081	76.968	69.616	56.193	74.152	84.19	46.64	64.928	67.153
FBgn0027081	76.018	68.481	55.329	73.764	82.696	46.66	63.678	66.365
FBgn0027081	72.188	65.385	52.271	69.067	78.892	43.441	61.054	62.95
FBgn0027083	5.82	5.473	6.521	5.428	5.691	4.12	7.72	6.119
FBgn0027083	6.116	5.687	6.869	5.756	5.836	4.112	7.913	6.219
FBgn0027084	54.719	55.496	36.01	56.83	57.708	47.093	50.729	52.838
FBgn0027087	49.79	48.202	48.806	43.896	49.795	51.701	51.814	52.72
FBgn0027087	44.921	43.551	43.881	39.59	45.142	46.333	47.199	47.722
FBgn0027088	25.604	25.114	31.085	27.077	26.798	20.433	25.889	24.242
FBgn0027101	23.25	29.66	9.007	29.436	26.913	13.812	30.067	26.195
FBgn0027106	0.57	0.66	24.609	0.298	0.949	0.585	0.725	0.987
FBgn0027108	37.145	39.434	19.374	50.388	45.158	15.405	44.625	42.086
FBgn0027109	77.679	70.012	8.335	80.839	76.478	195.167	71.013	67.33
FBgn0027109	77.942	70.198	8.339	81.121	76.812	195.917	70.217	66.929
FBgn0027109	72.742	66.276	7.998	69.02	71.598	207.138	67.061	65.811
FBgn0027111	106.508	122.113	5.137	104.319	111.36	88.42	111.433	104.561
FBgn0027111	106.318	122.551	4.998	104.433	111.407	88.918	111.663	104.625
FBgn0027111	99.036	114.475	4.764	100.148	104.705	88.524	102.937	98.132
FBgn0027279	27.363	29.742	19.925	33.48	30.08	11.323	40.115	37.872
FBgn0027287	12.422	12.874	40.508	16.626	14.386	5.478	14.505	14.883
FBgn0027287	12.606	12.872	39.364	16.366	14.24	5.36	14.812	14.908
FBgn0027329	54.671	50.199	66.04	61.627	62.437	23.041	45.326	46.882
FBgn0027330	3.121	3.811	4.428	4.239	5.169	4.016	3.737	3.841
FBgn0027334	31.534	30.53	41.295	35.303	37.813	44.233	29.085	29.414
FBgn0027335	63.068	65.297	52.905	51.627	52.868	31.327	46.006	55.089
FBgn0027338	120.555	116.066	119.224	103.29	115.341	55.6	108.26	110.701
FBgn0027338	101.228	98.218	99.71	85.772	96.852	46.95	91.201	92.836
FBgn0027339	13.929	14.883	11.091	11.719	10.725	7.817	15.304	12.824
FBgn0027339	15.65	16.584	13.555	13.915	12.145	4.161	18.075	14.412
FBgn0027341	23.871	20.145	38.442	16.681	17.776	19.301	34.475	44.697
FBgn0027341	26.944	22.281	43.397	18.943	20.092	21.474	38.685	50.083
FBgn0027341	25.506	21.233	41.248	17.858	18.941	19.996	36.585	47.404
FBgn0027342	4.093	4.638	5.242	5.892	4.187	3.53	4.422	4.369
FBgn0027343	2.203	1.844	5.746	3.455	3.113	4.668	2.665	2.246
FBgn0027343	2.518	2.341	6.49	4.308	4.02	4.655	3.22	2.732
FBgn0027356	99.065	91.278	42.41	71.438	82.064	36.502	65.735	90.702
FBgn0027358	8.443	7.685	15.467	7.391	10.095	0.908	8.191	6.864
FBgn0027360	125.808	118.117	145.369	99.131	120.349	212.169	110.045	120.342
FBgn0027363	69.459	63.147	59.094	57.564	57.427	19.408	53.055	53.315
FBgn0027364	0.559	0.555	0.788	0	0.959	0.776	0.641	0.752
FBgn0027375	13.448	12.739	6.732	8.056	8.163	4.34	8.041	8.227
FBgn0027375	14.683	13.872	7.33	8.832	8.885	4.758	8.816	9.003
FBgn0027378	19.727	17.98	16.129	20.626	21.617	15.831	18.096	17.865
FBgn0027491	73.32	80.338	3.784	88.752	72.918	43.596	78.886	77.306
FBgn0027492	34.523	37.729	27.964	35.948	35.785	5.535	52.233	45.594
FBgn0027492	0	0	0	0	0.067	0	0	0
FBgn0027493	130.977	118.192	220.281	91.318	93.598	47.308	77.639	102.803
FBgn0027495	14.613	14.947	26.103	14.341	14.489	3.86	15.061	13.674
FBgn0027498	14.396	14.526	26.168	19.657	13.406	3.723	15.604	15.294
FBgn0027498	14.853	14.96	26.87	20.281	13.794	3.841	16.057	15.695
FBgn0027499	11.026	12.789	5.982	12.361	12.455	5.176	12.929	12.171
FBgn0027500	0.168	0.205	3.274	0	0.26	0.129	0.275	0.03
FBgn0027504	16.681	18.337	13.704	19.586	17.462	1.556	19.452	17.974
FBgn0027507	13.179	14.196	9.955	11.696	12.993	7.154	12.698	12.283
FBgn0027508	18.069	18.505	10.675	22.494	18.707	3.48	19.044	20.76
FBgn0027509	7.422	7.912	8.475	7.829	8.015	3.418	8.836	7.741
FBgn0027512	11.411	12.446	31.403	16.42	11.893	7.125	14.797	12.918
FBgn0027514	5.586	7.215	4.599	8.131	6.543	4.273	6.509	6.16
FBgn0027515	25.058	28.32	26.799	23.922	25.079	8.393	24.57	26.03
FBgn0027515	23.368	26.246	24.852	23.351	23.494	6.864	23.173	24.293
FBgn0027515	23.396	26.485	25.045	23.469	23.546	6.954	23.379	24.397
FBgn0027515	25.24	28.876	27.252	25.448	25.416	7.906	25.598	26.873
FBgn0027524	12.944	12.781	17.373	11.392	13.897	19.37	13.33	13.12
FBgn0027525	212.46	217.884	142.853	175.843	172.163	151.159	141.228	154.887
FBgn0027526	15.661	15.807	25.4	17.409	15.36	32.218	18.3	14.9
FBgn0027529	47.012	47.632	32.888	40.262	39.463	3.413	44.74	42.371
FBgn0027529	49.776	50.407	36.167	43.883	42.257	25.939	45.219	42.653
FBgn0027532	28.376	30.491	18.816	20.053	21.64	8.251	19.188	20.098
FBgn0027537	9.013	10.099	11.134	9.694	10.481	4.422	9.419	8.982
FBgn0027538	15.646	14.564	11.409	12.53	14.539	7.181	12.798	13.218
FBgn0027544	23.252	30.383	3.167	35.705	28.374	10.428	31.727	27.587
FBgn0027547	164.461	159.642	178.12	169.335	173.309	247.605	150.154	155.882
FBgn0027549	21.486	21.745	43.458	18.212	18.077	10.954	18.964	19.265
FBgn0027549	22.741	22.884	45.545	19.275	18.984	11.594	19.866	20.367
FBgn0027550	49.679	52.396	8.571	61.831	49.147	37.965	51.483	53.002
FBgn0027552	270.347	262.613	221.237	203.256	302.937	436.398	325.888	272.772
FBgn0027553	6.136	6.281	5.049	6.44	5.628	6.327	7.142	5.762
FBgn0027556	47.27	41.087	143.803	64.057	52.967	5.906	30.175	43.499
FBgn0027560	456.043	339.474	886.022	338.508	476.433	409.77	440.352	619.565
FBgn0027561	36.978	32.898	37.627	31.729	31.238	13.797	27.172	30.349
FBgn0027561	26.46	23.453	25.699	22.528	22.377	9.222	19.522	21.642
FBgn0027562	42.404	27.79	9.666	59.675	51.256	80.734	38.911	29.716
FBgn0027563	45.712	42.298	34.937	30.63	36.114	35.383	37.8	39.856
FBgn0027567	69.997	77.461	37.026	93.657	80.454	51.795	80.06	73.212
FBgn0027570	21.637	22.792	11.942	25.099	23.853	11.558	21.298	25.513
FBgn0027574	10.286	9.802	8.343	8.838	9.58	7.442	9.145	8.562
FBgn0027574	10.034	9.653	8.139	8.621	9.407	7.461	8.956	8.399
FBgn0027578	41.323	37.101	26.784	31.36	39.088	36.56	53.572	61.888
FBgn0027579	152.836	119.98	110.312	22.674	52.124	19.416	47.087	102.311
FBgn0027579	153.024	120.122	111.908	23.296	52.674	20.582	46.501	100.97
FBgn0027580	167.951	137.674	119.668	209.558	200.365	91.823	137.852	163.761
FBgn0027580	170.217	139.447	121.396	212.174	202.637	93.359	139.404	165.763
FBgn0027580	170.255	139.675	121.528	212.246	200.297	97.308	138.415	163.831
FBgn0027580	169.397	138.964	120.715	211.249	202.208	92.806	138.944	165.261
FBgn0027580	167.828	137.594	119.64	208.948	197.237	95.796	136.324	161.324
FBgn0027582	8.582	10.767	35.006	12.148	11.983	6.299	13.082	12.406
FBgn0027584	5.519	6.66	5.884	9.506	13.687	17.083	10.036	10.335
FBgn0027584	6.342	7.774	7.094	11.26	15.422	17.423	11.305	11.872
FBgn0027585	77.808	79.827	57.865	78.548	63.339	25.446	64.029	71.084
FBgn0027587	11.443	12.761	7.718	11.773	12.697	3.547	13.398	12.81
FBgn0027588	0	0	0	0	0	0	0	0
FBgn0027589	12.656	13.944	2.395	15.833	12.946	8.01	12.181	11.952
FBgn0027594	62.86	57.134	40.554	48.68	45.198	16.521	47.237	48.878
FBgn0027594	63.419	57.536	41.613	48.291	45.629	18.052	47.545	49.275
FBgn0027596	18.512	21.908	28.573	27.804	19.766	9.301	22.227	21.004
FBgn0027596	23.235	27.623	34.561	33.864	24.866	12.312	27.905	26.012
FBgn0027596	17.207	20.494	26.48	26.046	18.464	8.857	20.724	19.641
FBgn0027596	19.781	23.396	30.601	29.6	21.065	9.973	23.704	22.363
FBgn0027597	15.826	14.716	10.975	13.2	12.79	9.311	13.122	14.662
FBgn0027598	62.787	69.869	33.166	65.707	68.679	32.026	57.268	60.385
FBgn0027598	55.579	61.737	28.781	57.468	60.284	31.187	50.504	53.109
FBgn0027598	80.258	91.449	40.634	85.882	86.995	43.757	69.056	75.628
FBgn0027598	61.522	68.487	32.484	64.355	67.342	31.367	56.111	59.214
FBgn0027600	4.08	5.015	2.631	5.546	5.697	14.249	2.744	2.34
FBgn0027601	118.004	101.093	68.558	66.119	68.255	50.362	92.038	126.398
FBgn0027602	2.994	2.827	3.405	5.233	4.032	2.9	2.589	2.883
FBgn0027603	8.745	10.409	7.268	12.05	10.942	4.62	12.16	10.536
FBgn0027608	115.105	131.586	31.094	166.282	154.095	32.518	113.09	110.605
FBgn0027608	92.522	106.694	43.358	134.301	119.931	24.587	93.511	89.802
FBgn0027608	115.435	131.603	30.859	166.738	154.482	32.659	113.26	110.753
FBgn0027608	84.511	98.659	33.06	115.596	112.258	55.838	84.208	83.277
FBgn0027608	85.113	98.643	29.803	117.181	112.233	48.916	83.871	83.228
FBgn0027608	84.35	98.761	33.244	115.403	112.09	55.642	84.171	83.252
FBgn0027608	85.153	98.52	29.737	116.922	112.018	48.808	83.686	83.069
FBgn0027608	51.366	62.962	33.516	70.596	69.195	15.503	55.443	54.108
FBgn0027610	111.664	99.402	86.467	83.238	85.288	85.465	68.108	67.025
FBgn0027611	86.855	99.031	95.402	82.902	93.343	91.421	151.083	128.711
FBgn0027615	8.569	9.952	49.575	13.642	11.271	13.7	13.807	13.513
FBgn0027621	159.255	144.548	117.155	116.603	176.647	88.8	116.468	160.989
FBgn0027621	168.4	152.704	123.959	123.079	186.687	94.08	123.049	170.126
FBgn0027621	180.424	163.358	132.845	131.068	200.039	100.933	131.418	182.146
FBgn0027621	168.189	152.513	123.804	122.926	186.454	93.962	122.895	169.913
FBgn0027621	182.107	163.596	134.054	132.613	200.996	63.676	130.57	181.485
FBgn0027621	183.926	166.631	135.674	133.946	203.977	103.149	134.043	185.822
FBgn0027654	119.447	138.83	10.723	122.19	129.197	101.743	136.56	124.498
FBgn0027654	142.938	155.167	11.839	134.362	149.902	10.154	160.424	144.202
FBgn0027654	118.65	137.386	10.941	119.104	127.523	103.817	135.686	123.298
FBgn0027655	11.11	10.826	8.248	12.201	10.478	3.889	12.897	12.336
FBgn0027660	21.901	24.235	21.158	19.401	24.568	12.655	22.808	24.101
FBgn0027660	22.265	24.369	22.361	20.389	24.63	10.806	23.575	24.759
FBgn0027660	20.051	21.899	20.09	18.342	22.086	9.657	21.069	22.087
FBgn0027779	133.924	138.552	153.583	141.487	139.976	58.176	134.847	140.322
FBgn0027779	128.039	133.062	147.242	135.177	133.701	55.547	128.945	134.32
FBgn0027784	7.564	7.433	10.676	7.194	8.562	16.367	8.228	9.348
FBgn0027785	181.061	156.913	204.182	168.771	169.261	472.906	173.996	185.935
FBgn0027786	77.055	73.614	96.418	77.022	76.239	88.621	81.122	95.527
FBgn0027786	77.818	74.433	97.499	77.38	77.076	89.843	81.873	96.24
FBgn0027786	77.481	74.13	97.166	76.823	76.786	89.196	81.527	95.946
FBgn0027786	74.64	71.376	93.355	75.632	73.656	83.995	79.06	92.081
FBgn0027793	1.442	2.132	1.694	3.392	2.316	7.775	2.064	1.938
FBgn0027794	13.916	12.231	14.145	14.071	12.704	8.041	16.025	16.477
FBgn0027835	39.377	39.117	65.135	57.835	53.2	15.141	52.037	46.92
FBgn0027835	38.674	38.438	63.974	56.803	52.302	14.871	51.109	46.083
FBgn0027835	39.099	38.859	64.662	57.454	52.862	15.041	51.694	46.601
FBgn0027835	39.07	38.812	64.628	57.384	52.798	15.023	51.646	46.554
FBgn0027836	25.623	23.603	29.481	18.762	22.672	16.043	25.459	23.429
FBgn0027836	28.657	26.519	32.831	21.65	25.218	16.045	28.558	26.286
FBgn0027841	6.481	7.248	7.831	8.423	8.507	9.416	7.321	7.004
FBgn0027843	92.859	80.378	64.755	91.714	77.12	91.58	67.643	94.892
FBgn0027844	237.855	231.944	147.563	221.29	256.532	262.065	215.766	253.724
FBgn0027865	13.821	15.971	8.343	16.614	15.995	3.335	14.876	14.354
FBgn0027866	30.017	31.752	30.766	31.336	29.959	19.131	30.584	27.782
FBgn0027873	7.01	7.092	8.451	7.487	7.923	7.952	8.056	6.938
FBgn0027885	77.324	92.26	39.369	85.757	80.85	21.598	84.044	77.53
FBgn0027889	4.731	4.444	13.73	5.194	4.241	7.533	4.429	3.76
FBgn0027903	5.512	4.315	5.25	3.154	5.85	7.575	4.508	4.767
FBgn0027929	27.033	20.567	19.444	8.046	16.105	48.178	13.787	14.976
FBgn0027929	27.051	20.561	19.398	8.027	16.067	48.44	13.754	14.94
FBgn0027932	67.601	68.254	157.084	84.128	89.959	60.712	72.718	67.278
FBgn0027948	19.604	23.27	10.791	22.285	20.036	7.869	26.04	22.606
FBgn0027948	19.785	23.481	10.791	22.439	20.243	7.97	26.351	22.851
FBgn0027951	16.589	21.397	13.693	24.538	20.587	3.099	22.669	20.66
FBgn0028325	149.004	136.209	129.823	149.729	180.556	145.9	142.058	154.827
FBgn0028331	81.018	82.85	51.13	74.87	76.873	6.925	76.006	80.172
FBgn0028336	156.942	141.232	159.128	149.638	125.853	136.87	142.575	153.106
FBgn0028341	24.279	26.908	21.384	28.083	22.782	9.963	25.043	25.311
FBgn0028341	27.22	30.128	22.94	30.071	25.197	11.287	28.118	28.089
FBgn0028341	32.76	36.635	37.809	43.261	29.868	8.424	36.011	35.592
FBgn0028341	28.358	32.016	35.097	39.34	26.89	7.408	31.26	31.269
FBgn0028342	277.235	239.558	346.819	235.903	240.894	441.134	250.657	275.923
FBgn0028342	194.609	170.3	242.089	163.674	171.294	335.813	177.313	195.625
FBgn0028343	22.884	23.579	16.454	17.193	18.492	13.069	17.955	16.294
FBgn0028369	3.108	3.032	1.458	5.754	3.82	2.709	5.731	5.028
FBgn0028369	3.126	3.062	1.466	5.787	3.861	2.724	5.785	5.112
FBgn0028370	11.82	11.597	0.378	13.225	11.459	1.555	12.949	10.994
FBgn0028371	75.866	59.644	32.333	45.951	50.452	11.51	46.948	56.499
FBgn0028371	57.824	39.623	24.832	32.609	35.331	6.711	36.752	44.839
FBgn0028371	73.48	57.666	31.304	44.422	48.839	11.088	45.528	54.73
FBgn0028371	60.651	46.341	27.038	39.732	38.529	14.484	35.752	43.727
FBgn0028372	9.511	9.32	24.21	10.357	8.422	2.304	8.697	7.907
FBgn0028372	10.957	10.773	36.727	10.059	8.491	1.235	9.618	8.479
FBgn0028377	7.087	8.126	45.586	2.526	6.977	8.935	4.304	6.468
FBgn0028379	1.701	1.006	70.994	0	1.053	1.573	1.206	1.464
FBgn0028380	9.191	9.761	18.182	7.587	9.019	4.224	9.012	8.469
FBgn0028381	0.373	0.438	83.079	0	0.399	0.431	0.762	0.852
FBgn0028382	15.536	16.38	14.536	16.299	18.514	11.646	16.572	14.339
FBgn0028387	7.946	8.732	4.789	9.717	7.498	4.53	8.503	7.511
FBgn0028387	7.985	8.335	4.638	10.649	7.623	1.184	8.383	7.739
FBgn0028394	55.473	39.087	22.905	14.794	20.326	22.839	20.299	31.704
FBgn0028394	59.176	41.567	23.601	14.479	21.55	24.072	21.394	33.637
FBgn0028394	41.074	29.525	19.503	11.319	18.831	18.121	15.45	23.957
FBgn0028396	85.515	225.197	184.476	142.558	134.028	1426.218	254.717	998.725
FBgn0028397	6.412	6.643	15.637	8.388	5.382	1.59	11.512	8.46
FBgn0028397	6.159	6.339	14.85	8.146	5.188	1.837	11.329	8.303
FBgn0028399	237.387	239.109	129.721	222.717	224.101	170.242	225.664	226.208
FBgn0028399	237.791	239.611	130.003	223.319	224.461	170.579	225.521	226.231
FBgn0028399	237.512	239.13	129.793	222.33	224.095	170.497	225.712	226.136
FBgn0028399	237.179	239.382	129.659	222.685	223.958	170.62	225.474	225.891
FBgn0028399	235.167	236.84	128.431	220.47	222.166	169.19	223.549	223.838
FBgn0028400	90.881	103.515	4.77	105.143	97.564	34.585	103.005	94.296
FBgn0028402	11.596	11.201	13.971	16.881	14.227	11.55	12.053	11.094
FBgn0028406	9.148	10.051	4.112	5.664	8.182	5.342	14.532	7.561
FBgn0028407	9.113	13.15	8.135	13.59	11.272	6.906	11.202	10.311
FBgn0028408	3.904	5.58	1.079	7.454	5.535	0	7.867	6.511
FBgn0028408	4.998	6.096	0.493	5.412	5.324	0.458	6.878	6.026
FBgn0028411	31.46	28.912	34.452	24.205	33.624	76.827	22.334	19.046
FBgn0028412	0	0	51.13	0	0	0	0	0
FBgn0028412	0	0	49.406	0	0	0	0	0
FBgn0028415	0	0	7.901	0	0	0	0	0.233
FBgn0028415	0	0	7.884	0	0	0	0	0.232
FBgn0028416	0	0	7.901	0	0	0	0	0.233
FBgn0028416	0	0	7.884	0	0	0	0	0.232
FBgn0028418	8.935	10.362	20.717	21.799	10.87	20.651	9.474	12.903
FBgn0028421	26.71	27.126	9.267	30.677	24.843	11.388	28.926	25.852
FBgn0028421	24.207	24.457	8.717	27.949	22.69	9.841	26.121	23.662
FBgn0028421	25.744	25.933	9.06	29.601	24.115	10.586	27.963	25.166
FBgn0028424	67.682	54.159	60.667	42.461	42.578	64.497	44.573	49.09
FBgn0028425	35.006	42.515	11.676	22.397	29.988	29.338	37.678	41.517
FBgn0028425	33.494	40.542	11.269	20.862	28.527	28.515	35.872	39.964
FBgn0028430	0.77	1.206	0.767	0	0.77	2.137	0.63	0.414
FBgn0028468	8.901	9.542	10.422	11.036	13.527	10.842	10.232	10.479
FBgn0028475	15.01	16.914	31.935	17.175	18.065	14.982	17.193	18.563
FBgn0028476	11.809	12.314	10.994	15.747	13.059	4.73	14.193	12.633
FBgn0028476	11.779	12.195	10.964	15.579	13.048	2.845	14.392	12.738
FBgn0028481	30.117	30.725	1.218	33.667	30.072	15.972	36.118	31.325
FBgn0028484	22.999	23.441	20.979	22.439	19.744	7.819	21.964	22.134
FBgn0028487	27.884	31.741	37.5	27.297	24.944	19.032	24.441	21.889
FBgn0028487	32.422	37.186	41.109	31.731	29.104	22.609	28.611	25.666
FBgn0028487	34.888	40.876	43.107	35.462	32.55	24.725	31.719	28.503
FBgn0028487	32.399	37.178	41.079	31.708	29.083	22.593	28.591	25.647
